TimeStamp: 00:00:01 	 Temp: 43.5 *F 	 Humidity: 83.9%
TimeStamp: 00:25:00 	 Temp: 43.9 *F 	 Humidity: 85.7%
TimeStamp: 00:25:10 	 Temp: 43.9 *F 	 Humidity: 85.7%
TimeStamp: 00:25:20 	 Temp: 43.9 *F 	 Humidity: 85.8%
TimeStamp: 00:25:30 	 Temp: 43.9 *F 	 Humidity: 85.7%
TimeStamp: 00:25:41 	 Temp: 43.9 *F 	 Humidity: 85.8%
TimeStamp: 00:25:51 	 Temp: 43.9 *F 	 Humidity: 85.8%
TimeStamp: 00:26:11 	 Temp: 43.9 *F 	 Humidity: 85.6%
TimeStamp: 00:26:32 	 Temp: 43.9 *F 	 Humidity: 85.6%
TimeStamp: 00:26:42 	 Temp: 43.9 *F 	 Humidity: 85.8%
TimeStamp: 00:26:52 	 Temp: 43.9 *F 	 Humidity: 85.8%
TimeStamp: 00:27:03 	 Temp: 43.9 *F 	 Humidity: 85.8%
TimeStamp: 00:27:13 	 Temp: 43.9 *F 	 Humidity: 85.6%
TimeStamp: 00:27:23 	 Temp: 43.9 *F 	 Humidity: 85.7%
TimeStamp: 00:27:33 	 Temp: 43.9 *F 	 Humidity: 85.7%
TimeStamp: 00:27:44 	 Temp: 43.9 *F 	 Humidity: 85.7%
TimeStamp: 00:27:54 	 Temp: 43.9 *F 	 Humidity: 85.8%
TimeStamp: 00:28:04 	 Temp: 43.9 *F 	 Humidity: 85.6%
TimeStamp: 00:28:15 	 Temp: 43.9 *F 	 Humidity: 85.5%
TimeStamp: 00:28:25 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:28:35 	 Temp: 43.9 *F 	 Humidity: 85.5%
TimeStamp: 00:28:45 	 Temp: 43.9 *F 	 Humidity: 85.4%
TimeStamp: 00:28:56 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:29:06 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:29:16 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:29:26 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:29:37 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:29:47 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:29:57 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:30:07 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:30:18 	 Temp: 43.9 *F 	 Humidity: 85.2%
TimeStamp: 00:30:28 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:30:38 	 Temp: 43.9 *F 	 Humidity: 85.4%
TimeStamp: 00:30:49 	 Temp: 43.9 *F 	 Humidity: 85.4%
TimeStamp: 00:30:59 	 Temp: 44.1 *F 	 Humidity: 85.4%
TimeStamp: 00:31:09 	 Temp: 43.9 *F 	 Humidity: 85.2%
TimeStamp: 00:31:19 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:31:40 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:31:50 	 Temp: 43.9 *F 	 Humidity: 85.4%
TimeStamp: 00:32:00 	 Temp: 44.1 *F 	 Humidity: 85.4%
TimeStamp: 00:32:11 	 Temp: 43.9 *F 	 Humidity: 85.3%
TimeStamp: 00:32:21 	 Temp: 43.9 *F 	 Humidity: 85.2%
TimeStamp: 00:32:31 	 Temp: 43.9 *F 	 Humidity: 85.2%
TimeStamp: 00:32:41 	 Temp: 43.9 *F 	 Humidity: 85.2%
TimeStamp: 00:32:52 	 Temp: 43.9 *F 	 Humidity: 85.2%
TimeStamp: 00:33:12 	 Temp: 43.9 *F 	 Humidity: 85.2%
TimeStamp: 00:33:23 	 Temp: 43.9 *F 	 Humidity: 85.1%
TimeStamp: 00:33:33 	 Temp: 43.9 *F 	 Humidity: 85.0%
TimeStamp: 00:33:43 	 Temp: 43.9 *F 	 Humidity: 85.1%
TimeStamp: 00:33:53 	 Temp: 43.9 *F 	 Humidity: 85.2%
TimeStamp: 00:34:04 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:34:14 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:34:24 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:34:34 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:34:45 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:34:55 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:35:05 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:35:15 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:35:26 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:35:36 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:35:46 	 Temp: 44.1 *F 	 Humidity: 85.1%
TimeStamp: 00:35:57 	 Temp: 44.1 *F 	 Humidity: 85.1%
TimeStamp: 00:36:07 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:36:17 	 Temp: 44.1 *F 	 Humidity: 85.3%
TimeStamp: 00:36:27 	 Temp: 43.9 *F 	 Humidity: 85.2%
TimeStamp: 00:36:38 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:36:58 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:37:08 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:37:19 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:37:29 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:37:39 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:37:49 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:38:00 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:38:10 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:38:20 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:38:31 	 Temp: 44.1 *F 	 Humidity: 85.3%
TimeStamp: 00:38:41 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:38:51 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:39:01 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:39:12 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:39:22 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:39:32 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:39:42 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:39:53 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:40:03 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:40:23 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:40:44 	 Temp: 44.1 *F 	 Humidity: 85.4%
TimeStamp: 00:40:54 	 Temp: 44.1 *F 	 Humidity: 85.3%
TimeStamp: 00:41:04 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:41:15 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:41:25 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:41:35 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:41:46 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:41:56 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:42:06 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:42:27 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:42:37 	 Temp: 44.1 *F 	 Humidity: 84.8%
TimeStamp: 00:42:47 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:42:57 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:43:08 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:43:18 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:43:28 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:43:38 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:43:59 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:44:09 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:44:20 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:44:30 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:44:50 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:45:01 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:45:11 	 Temp: 44.1 *F 	 Humidity: 84.8%
TimeStamp: 00:45:21 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:45:31 	 Temp: 44.1 *F 	 Humidity: 84.9%
TimeStamp: 00:45:42 	 Temp: 44.1 *F 	 Humidity: 85.3%
TimeStamp: 00:45:52 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:46:02 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:46:12 	 Temp: 44.1 *F 	 Humidity: 85.7%
TimeStamp: 00:46:23 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:46:33 	 Temp: 43.7 *F 	 Humidity: 85.3%
TimeStamp: 00:46:43 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:47:04 	 Temp: 44.2 *F 	 Humidity: 85.1%
TimeStamp: 00:47:14 	 Temp: 44.1 *F 	 Humidity: 85.3%
TimeStamp: 00:47:24 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:47:35 	 Temp: 44.1 *F 	 Humidity: 85.3%
TimeStamp: 00:47:45 	 Temp: 44.1 *F 	 Humidity: 85.2%
TimeStamp: 00:47:55 	 Temp: 44.1 *F 	 Humidity: 85.1%
TimeStamp: 00:48:16 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:48:26 	 Temp: 44.1 *F 	 Humidity: 85.1%
TimeStamp: 00:48:36 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:48:46 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:48:57 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:49:07 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:49:17 	 Temp: 44.1 *F 	 Humidity: 85.1%
TimeStamp: 00:49:28 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:49:48 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:49:58 	 Temp: 44.1 *F 	 Humidity: 85.0%
TimeStamp: 00:50:09 	 Temp: 44.1 *F 	 Humidity: 85.4%
TimeStamp: 00:50:19 	 Temp: 44.1 *F 	 Humidity: 85.7%
TimeStamp: 00:50:29 	 Temp: 44.1 *F 	 Humidity: 86.0%
TimeStamp: 00:50:39 	 Temp: 44.1 *F 	 Humidity: 86.2%
TimeStamp: 00:50:50 	 Temp: 44.1 *F 	 Humidity: 86.3%
TimeStamp: 00:51:00 	 Temp: 44.1 *F 	 Humidity: 86.4%
TimeStamp: 00:51:10 	 Temp: 44.1 *F 	 Humidity: 86.4%
TimeStamp: 00:51:20 	 Temp: 44.1 *F 	 Humidity: 86.3%
TimeStamp: 00:51:31 	 Temp: 44.1 *F 	 Humidity: 86.3%
TimeStamp: 00:51:41 	 Temp: 44.1 *F 	 Humidity: 86.2%
TimeStamp: 00:51:51 	 Temp: 44.1 *F 	 Humidity: 86.1%
TimeStamp: 00:52:02 	 Temp: 44.1 *F 	 Humidity: 86.3%
TimeStamp: 00:52:22 	 Temp: 44.1 *F 	 Humidity: 86.3%
TimeStamp: 00:52:43 	 Temp: 44.1 *F 	 Humidity: 86.3%
TimeStamp: 00:52:53 	 Temp: 44.1 *F 	 Humidity: 86.2%
TimeStamp: 00:53:03 	 Temp: 44.1 *F 	 Humidity: 86.1%
TimeStamp: 00:53:13 	 Temp: 44.1 *F 	 Humidity: 85.9%
TimeStamp: 00:53:24 	 Temp: 44.1 *F 	 Humidity: 85.9%
TimeStamp: 00:53:34 	 Temp: 44.1 *F 	 Humidity: 85.9%
TimeStamp: 00:53:44 	 Temp: 44.1 *F 	 Humidity: 85.8%
TimeStamp: 00:53:54 	 Temp: 44.1 *F 	 Humidity: 85.8%
TimeStamp: 00:54:05 	 Temp: 44.1 *F 	 Humidity: 85.8%
TimeStamp: 00:54:25 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:54:46 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:54:56 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:55:06 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:55:17 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:55:27 	 Temp: 44.1 *F 	 Humidity: 85.4%
TimeStamp: 00:55:37 	 Temp: 44.1 *F 	 Humidity: 85.4%
TimeStamp: 00:55:47 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:55:58 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:56:08 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:56:18 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:56:28 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:56:39 	 Temp: 44.1 *F 	 Humidity: 85.4%
TimeStamp: 00:56:49 	 Temp: 44.1 *F 	 Humidity: 85.4%
TimeStamp: 00:56:59 	 Temp: 44.1 *F 	 Humidity: 85.5%
TimeStamp: 00:57:10 	 Temp: 44.1 *F 	 Humidity: 85.6%
TimeStamp: 00:57:20 	 Temp: 44.1 *F 	 Humidity: 85.7%
TimeStamp: 00:57:30 	 Temp: 44.1 *F 	 Humidity: 85.7%
TimeStamp: 00:57:51 	 Temp: 44.1 *F 	 Humidity: 86.1%
TimeStamp: 00:58:01 	 Temp: 44.1 *F 	 Humidity: 86.2%
TimeStamp: 00:58:11 	 Temp: 44.1 *F 	 Humidity: 86.3%
TimeStamp: 00:58:21 	 Temp: 44.1 *F 	 Humidity: 86.1%
TimeStamp: 00:58:32 	 Temp: 44.1 *F 	 Humidity: 86.0%
TimeStamp: 00:58:42 	 Temp: 44.1 *F 	 Humidity: 86.0%
TimeStamp: 00:58:52 	 Temp: 44.1 *F 	 Humidity: 86.0%
TimeStamp: 00:59:02 	 Temp: 44.1 *F 	 Humidity: 85.9%
TimeStamp: 00:59:13 	 Temp: 44.1 *F 	 Humidity: 85.8%
TimeStamp: 00:59:23 	 Temp: 44.1 *F 	 Humidity: 85.8%
TimeStamp: 00:59:33 	 Temp: 44.1 *F 	 Humidity: 85.7%
TimeStamp: 00:59:43 	 Temp: 44.1 *F 	 Humidity: 86.1%
TimeStamp: 00:59:54 	 Temp: 44.1 *F 	 Humidity: 86.0%
TimeStamp: 01:00:04 	 Temp: 44.1 *F 	 Humidity: 86.0%
TimeStamp: 01:00:14 	 Temp: 44.1 *F 	 Humidity: 85.8%
TimeStamp: 01:00:25 	 Temp: 44.1 *F 	 Humidity: 85.8%
TimeStamp: 01:00:35 	 Temp: 44.2 *F 	 Humidity: 85.8%
TimeStamp: 01:00:45 	 Temp: 44.1 *F 	 Humidity: 85.7%
TimeStamp: 01:00:55 	 Temp: 44.2 *F 	 Humidity: 85.8%
TimeStamp: 01:01:06 	 Temp: 44.1 *F 	 Humidity: 85.8%
TimeStamp: 01:01:16 	 Temp: 44.2 *F 	 Humidity: 85.8%
TimeStamp: 01:01:26 	 Temp: 44.1 *F 	 Humidity: 85.8%
TimeStamp: 01:01:36 	 Temp: 44.2 *F 	 Humidity: 86.0%
TimeStamp: 01:01:47 	 Temp: 44.2 *F 	 Humidity: 86.0%
TimeStamp: 01:01:57 	 Temp: 44.2 *F 	 Humidity: 86.0%
TimeStamp: 01:02:07 	 Temp: 44.1 *F 	 Humidity: 85.9%
TimeStamp: 01:02:17 	 Temp: 44.2 *F 	 Humidity: 86.0%
TimeStamp: 01:02:28 	 Temp: 44.2 *F 	 Humidity: 86.1%
TimeStamp: 01:02:38 	 Temp: 44.2 *F 	 Humidity: 86.0%
TimeStamp: 01:02:48 	 Temp: 44.2 *F 	 Humidity: 86.1%
TimeStamp: 01:02:59 	 Temp: 44.2 *F 	 Humidity: 86.3%
TimeStamp: 01:03:09 	 Temp: 44.2 *F 	 Humidity: 86.0%
TimeStamp: 01:03:19 	 Temp: 44.2 *F 	 Humidity: 86.1%
TimeStamp: 01:03:29 	 Temp: 44.2 *F 	 Humidity: 86.0%
TimeStamp: 01:03:40 	 Temp: 44.2 *F 	 Humidity: 86.1%
