TimeStamp: 14:43:31 	 Temp: 69.6 *F 	 Humidity: 35.0%
TimeStamp: 14:56:53 	 Temp: 69.8 *F 	 Humidity: 34.5%
TimeStamp: 14:57:04 	 Temp: 69.8 *F 	 Humidity: 34.4%
TimeStamp: 14:57:14 	 Temp: 69.6 *F 	 Humidity: 34.5%
TimeStamp: 14:57:24 	 Temp: 69.6 *F 	 Humidity: 34.6%
TimeStamp: 14:57:34 	 Temp: 69.6 *F 	 Humidity: 34.6%
TimeStamp: 14:58:05 	 Temp: 69.6 *F 	 Humidity: 34.7%
TimeStamp: 14:58:36 	 Temp: 69.4 *F 	 Humidity: 34.7%
TimeStamp: 14:58:46 	 Temp: 69.4 *F 	 Humidity: 34.8%
TimeStamp: 14:59:48 	 Temp: 69.4 *F 	 Humidity: 36.5%
TimeStamp: 15:00:19 	 Temp: 69.6 *F 	 Humidity: 36.5%
TimeStamp: 15:00:50 	 Temp: 69.6 *F 	 Humidity: 37.0%
TimeStamp: 15:01:00 	 Temp: 69.6 *F 	 Humidity: 37.0%
TimeStamp: 15:01:51 	 Temp: 69.8 *F 	 Humidity: 36.0%
TimeStamp: 15:02:12 	 Temp: 69.8 *F 	 Humidity: 35.9%
TimeStamp: 15:02:22 	 Temp: 69.8 *F 	 Humidity: 36.0%
TimeStamp: 15:02:32 	 Temp: 69.8 *F 	 Humidity: 35.9%
TimeStamp: 15:02:43 	 Temp: 69.8 *F 	 Humidity: 35.7%
TimeStamp: 15:02:53 	 Temp: 69.8 *F 	 Humidity: 35.4%
TimeStamp: 15:03:03 	 Temp: 69.8 *F 	 Humidity: 35.6%
TimeStamp: 16:19:21 	 Temp: 71.2 *F 	 Humidity: 33.2%
TimeStamp: 16:20:03 	 Temp: 71.2 *F 	 Humidity: 33.5%
TimeStamp: 16:20:13 	 Temp: 71.2 *F 	 Humidity: 33.3%
TimeStamp: 16:20:59 	 Temp: 71.4 *F 	 Humidity: 33.1%
TimeStamp: 16:21:20 	 Temp: 71.4 *F 	 Humidity: 32.7%
TimeStamp: 16:21:56 	 Temp: 71.4 *F 	 Humidity: 32.5%
TimeStamp: 16:22:07 	 Temp: 71.4 *F 	 Humidity: 33.0%
TimeStamp: 16:22:17 	 Temp: 71.4 *F 	 Humidity: 33.2%
TimeStamp: 16:22:27 	 Temp: 71.4 *F 	 Humidity: 32.8%
TimeStamp: 16:22:38 	 Temp: 71.4 *F 	 Humidity: 32.5%
TimeStamp: 16:22:48 	 Temp: 71.2 *F 	 Humidity: 32.6%
TimeStamp: 16:23:09 	 Temp: 71.4 *F 	 Humidity: 32.7%
TimeStamp: 16:23:19 	 Temp: 71.2 *F 	 Humidity: 32.9%
TimeStamp: 16:23:50 	 Temp: 71.2 *F 	 Humidity: 32.9%
TimeStamp: 16:24:51 	 Temp: 71.2 *F 	 Humidity: 33.6%
TimeStamp: 16:26:03 	 Temp: 71.2 *F 	 Humidity: 33.4%
TimeStamp: 16:26:44 	 Temp: 71.2 *F 	 Humidity: 33.5%
TimeStamp: 16:27:36 	 Temp: 71.4 *F 	 Humidity: 34.3%
TimeStamp: 16:27:46 	 Temp: 71.4 *F 	 Humidity: 34.2%
TimeStamp: 16:28:17 	 Temp: 71.4 *F 	 Humidity: 33.6%
TimeStamp: 16:31:11 	 Temp: 71.4 *F 	 Humidity: 34.0%
TimeStamp: 16:33:05 	 Temp: 71.4 *F 	 Humidity: 33.3%
TimeStamp: 16:33:15 	 Temp: 71.4 *F 	 Humidity: 32.7%
TimeStamp: 16:33:25 	 Temp: 71.4 *F 	 Humidity: 32.4%
TimeStamp: 16:33:36 	 Temp: 71.4 *F 	 Humidity: 32.3%
TimeStamp: 16:33:46 	 Temp: 71.4 *F 	 Humidity: 32.5%
TimeStamp: 16:33:56 	 Temp: 71.4 *F 	 Humidity: 32.4%
TimeStamp: 16:34:06 	 Temp: 71.4 *F 	 Humidity: 32.3%
TimeStamp: 16:34:17 	 Temp: 71.4 *F 	 Humidity: 32.2%
TimeStamp: 16:34:27 	 Temp: 71.4 *F 	 Humidity: 32.2%
TimeStamp: 16:34:47 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:34:58 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:35:08 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:35:18 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:35:28 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:35:39 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:35:59 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:36:10 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:36:20 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:36:30 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:36:40 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 16:36:51 	 Temp: 71.2 *F 	 Humidity: 32.2%
TimeStamp: 16:37:11 	 Temp: 71.2 *F 	 Humidity: 33.2%
TimeStamp: 16:37:21 	 Temp: 71.2 *F 	 Humidity: 32.9%
TimeStamp: 16:37:32 	 Temp: 71.1 *F 	 Humidity: 32.6%
TimeStamp: 16:37:52 	 Temp: 71.1 *F 	 Humidity: 32.3%
TimeStamp: 16:38:03 	 Temp: 71.1 *F 	 Humidity: 32.3%
TimeStamp: 16:38:13 	 Temp: 71.1 *F 	 Humidity: 32.2%
TimeStamp: 16:38:23 	 Temp: 71.1 *F 	 Humidity: 32.2%
TimeStamp: 16:38:33 	 Temp: 71.1 *F 	 Humidity: 32.4%
TimeStamp: 16:38:44 	 Temp: 71.1 *F 	 Humidity: 32.2%
TimeStamp: 16:39:45 	 Temp: 71.1 *F 	 Humidity: 32.3%
TimeStamp: 16:39:56 	 Temp: 71.1 *F 	 Humidity: 32.3%
TimeStamp: 16:40:16 	 Temp: 71.1 *F 	 Humidity: 32.3%
TimeStamp: 16:40:37 	 Temp: 71.1 *F 	 Humidity: 32.3%
TimeStamp: 16:40:47 	 Temp: 71.1 *F 	 Humidity: 32.2%
TimeStamp: 16:40:57 	 Temp: 71.1 *F 	 Humidity: 32.2%
TimeStamp: 16:41:07 	 Temp: 71.1 *F 	 Humidity: 32.2%
TimeStamp: 16:41:18 	 Temp: 71.1 *F 	 Humidity: 32.3%
TimeStamp: 16:41:28 	 Temp: 71.1 *F 	 Humidity: 32.3%
TimeStamp: 16:41:59 	 Temp: 71.1 *F 	 Humidity: 32.7%
TimeStamp: 16:42:09 	 Temp: 71.1 *F 	 Humidity: 33.1%
TimeStamp: 16:42:19 	 Temp: 71.1 *F 	 Humidity: 32.9%
TimeStamp: 16:42:40 	 Temp: 71.1 *F 	 Humidity: 32.7%
TimeStamp: 16:42:50 	 Temp: 71.1 *F 	 Humidity: 32.9%
TimeStamp: 16:43:00 	 Temp: 71.1 *F 	 Humidity: 33.0%
TimeStamp: 16:43:11 	 Temp: 71.2 *F 	 Humidity: 32.9%
TimeStamp: 16:43:21 	 Temp: 71.2 *F 	 Humidity: 33.2%
TimeStamp: 16:43:31 	 Temp: 71.2 *F 	 Humidity: 33.0%
TimeStamp: 16:43:52 	 Temp: 71.2 *F 	 Humidity: 33.2%
TimeStamp: 16:44:02 	 Temp: 71.2 *F 	 Humidity: 33.6%
TimeStamp: 16:44:53 	 Temp: 71.2 *F 	 Humidity: 33.6%
TimeStamp: 16:45:04 	 Temp: 71.2 *F 	 Humidity: 33.4%
TimeStamp: 16:45:14 	 Temp: 71.2 *F 	 Humidity: 33.4%
TimeStamp: 16:45:24 	 Temp: 71.2 *F 	 Humidity: 33.1%
TimeStamp: 16:45:34 	 Temp: 71.2 *F 	 Humidity: 33.1%
TimeStamp: 16:45:45 	 Temp: 71.2 *F 	 Humidity: 32.9%
TimeStamp: 16:45:55 	 Temp: 71.2 *F 	 Humidity: 32.8%
TimeStamp: 16:46:05 	 Temp: 71.2 *F 	 Humidity: 32.8%
TimeStamp: 16:46:36 	 Temp: 71.2 *F 	 Humidity: 32.9%
TimeStamp: 16:46:46 	 Temp: 71.2 *F 	 Humidity: 32.7%
TimeStamp: 16:47:07 	 Temp: 71.2 *F 	 Humidity: 33.0%
TimeStamp: 16:47:38 	 Temp: 71.2 *F 	 Humidity: 32.8%
TimeStamp: 16:48:19 	 Temp: 71.4 *F 	 Humidity: 32.8%
TimeStamp: 16:48:29 	 Temp: 71.4 *F 	 Humidity: 34.0%
TimeStamp: 16:48:39 	 Temp: 71.4 *F 	 Humidity: 34.5%
TimeStamp: 16:48:50 	 Temp: 71.4 *F 	 Humidity: 34.5%
TimeStamp: 16:49:00 	 Temp: 71.4 *F 	 Humidity: 34.3%
TimeStamp: 16:49:10 	 Temp: 71.4 *F 	 Humidity: 34.1%
TimeStamp: 16:49:20 	 Temp: 71.4 *F 	 Humidity: 33.5%
TimeStamp: 16:49:31 	 Temp: 71.2 *F 	 Humidity: 33.3%
TimeStamp: 16:49:41 	 Temp: 71.2 *F 	 Humidity: 33.0%
TimeStamp: 16:49:51 	 Temp: 71.4 *F 	 Humidity: 33.3%
TimeStamp: 16:50:12 	 Temp: 71.4 *F 	 Humidity: 33.3%
TimeStamp: 16:50:32 	 Temp: 71.4 *F 	 Humidity: 33.3%
TimeStamp: 16:50:53 	 Temp: 71.4 *F 	 Humidity: 33.3%
TimeStamp: 16:51:03 	 Temp: 71.4 *F 	 Humidity: 33.0%
TimeStamp: 16:51:13 	 Temp: 71.4 *F 	 Humidity: 33.2%
TimeStamp: 16:51:24 	 Temp: 71.4 *F 	 Humidity: 33.4%
TimeStamp: 16:51:34 	 Temp: 71.4 *F 	 Humidity: 33.1%
TimeStamp: 16:51:44 	 Temp: 71.4 *F 	 Humidity: 33.0%
TimeStamp: 16:51:54 	 Temp: 71.4 *F 	 Humidity: 32.6%
TimeStamp: 16:52:15 	 Temp: 71.2 *F 	 Humidity: 32.5%
TimeStamp: 16:52:25 	 Temp: 71.4 *F 	 Humidity: 32.7%
TimeStamp: 16:52:36 	 Temp: 71.4 *F 	 Humidity: 32.5%
TimeStamp: 16:52:46 	 Temp: 71.4 *F 	 Humidity: 32.4%
TimeStamp: 16:52:56 	 Temp: 71.4 *F 	 Humidity: 32.3%
TimeStamp: 16:53:06 	 Temp: 71.2 *F 	 Humidity: 32.3%
TimeStamp: 16:53:27 	 Temp: 71.2 *F 	 Humidity: 33.2%
TimeStamp: 16:53:37 	 Temp: 71.4 *F 	 Humidity: 33.0%
TimeStamp: 16:54:08 	 Temp: 71.2 *F 	 Humidity: 32.8%
TimeStamp: 16:54:18 	 Temp: 71.2 *F 	 Humidity: 32.7%
TimeStamp: 16:54:28 	 Temp: 71.4 *F 	 Humidity: 32.7%
TimeStamp: 16:54:39 	 Temp: 71.2 *F 	 Humidity: 32.4%
TimeStamp: 16:54:59 	 Temp: 71.4 *F 	 Humidity: 32.7%
TimeStamp: 16:55:10 	 Temp: 71.4 *F 	 Humidity: 32.5%
TimeStamp: 16:55:30 	 Temp: 71.4 *F 	 Humidity: 32.5%
TimeStamp: 16:55:40 	 Temp: 71.4 *F 	 Humidity: 32.4%
TimeStamp: 16:55:51 	 Temp: 71.4 *F 	 Humidity: 32.7%
TimeStamp: 16:56:01 	 Temp: 71.2 *F 	 Humidity: 33.0%
TimeStamp: 16:56:11 	 Temp: 71.4 *F 	 Humidity: 32.9%
TimeStamp: 16:56:21 	 Temp: 71.4 *F 	 Humidity: 33.0%
TimeStamp: 16:56:32 	 Temp: 71.2 *F 	 Humidity: 32.6%
TimeStamp: 16:56:42 	 Temp: 71.2 *F 	 Humidity: 32.3%
TimeStamp: 16:56:52 	 Temp: 71.4 *F 	 Humidity: 32.1%
TimeStamp: 16:57:03 	 Temp: 71.4 *F 	 Humidity: 32.5%
TimeStamp: 16:57:23 	 Temp: 71.2 *F 	 Humidity: 32.5%
TimeStamp: 16:57:33 	 Temp: 71.2 *F 	 Humidity: 32.7%
TimeStamp: 16:57:54 	 Temp: 71.2 *F 	 Humidity: 32.6%
TimeStamp: 16:58:04 	 Temp: 71.4 *F 	 Humidity: 33.1%
TimeStamp: 16:58:15 	 Temp: 71.4 *F 	 Humidity: 33.2%
TimeStamp: 16:58:25 	 Temp: 71.4 *F 	 Humidity: 33.1%
TimeStamp: 16:58:56 	 Temp: 71.4 *F 	 Humidity: 32.7%
TimeStamp: 16:59:47 	 Temp: 71.4 *F 	 Humidity: 32.6%
TimeStamp: 17:00:28 	 Temp: 71.4 *F 	 Humidity: 32.7%
TimeStamp: 17:00:38 	 Temp: 71.4 *F 	 Humidity: 32.6%
TimeStamp: 17:00:49 	 Temp: 71.4 *F 	 Humidity: 32.3%
TimeStamp: 17:00:59 	 Temp: 71.4 *F 	 Humidity: 32.1%
TimeStamp: 17:01:09 	 Temp: 71.4 *F 	 Humidity: 32.0%
TimeStamp: 17:01:19 	 Temp: 71.4 *F 	 Humidity: 32.0%
TimeStamp: 17:01:30 	 Temp: 71.4 *F 	 Humidity: 32.3%
TimeStamp: 17:01:40 	 Temp: 71.4 *F 	 Humidity: 32.5%
TimeStamp: 17:02:11 	 Temp: 71.4 *F 	 Humidity: 33.1%
TimeStamp: 17:02:21 	 Temp: 71.4 *F 	 Humidity: 33.1%
TimeStamp: 17:02:31 	 Temp: 71.6 *F 	 Humidity: 33.0%
TimeStamp: 17:02:42 	 Temp: 71.6 *F 	 Humidity: 32.9%
TimeStamp: 17:02:52 	 Temp: 71.6 *F 	 Humidity: 32.7%
TimeStamp: 17:03:02 	 Temp: 71.6 *F 	 Humidity: 32.6%
TimeStamp: 17:03:12 	 Temp: 71.6 *F 	 Humidity: 32.4%
TimeStamp: 17:03:23 	 Temp: 71.8 *F 	 Humidity: 32.4%
TimeStamp: 17:03:33 	 Temp: 71.8 *F 	 Humidity: 32.4%
TimeStamp: 17:04:35 	 Temp: 72.0 *F 	 Humidity: 32.6%
TimeStamp: 17:04:45 	 Temp: 72.0 *F 	 Humidity: 32.4%
TimeStamp: 17:04:55 	 Temp: 72.0 *F 	 Humidity: 32.4%
TimeStamp: 17:05:06 	 Temp: 72.0 *F 	 Humidity: 32.4%
TimeStamp: 17:05:36 	 Temp: 72.1 *F 	 Humidity: 32.4%
TimeStamp: 17:06:07 	 Temp: 72.1 *F 	 Humidity: 32.2%
TimeStamp: 17:06:17 	 Temp: 72.1 *F 	 Humidity: 31.9%
TimeStamp: 17:06:28 	 Temp: 72.1 *F 	 Humidity: 31.8%
TimeStamp: 17:06:38 	 Temp: 72.1 *F 	 Humidity: 31.9%
TimeStamp: 17:06:49 	 Temp: 72.3 *F 	 Humidity: 32.2%
TimeStamp: 17:06:59 	 Temp: 72.3 *F 	 Humidity: 32.3%
TimeStamp: 17:07:09 	 Temp: 72.3 *F 	 Humidity: 32.3%
TimeStamp: 17:07:19 	 Temp: 72.1 *F 	 Humidity: 32.0%
TimeStamp: 17:07:30 	 Temp: 72.3 *F 	 Humidity: 32.0%
TimeStamp: 17:07:40 	 Temp: 72.3 *F 	 Humidity: 32.0%
TimeStamp: 17:07:50 	 Temp: 72.3 *F 	 Humidity: 31.9%
TimeStamp: 17:08:11 	 Temp: 72.3 *F 	 Humidity: 31.8%
TimeStamp: 17:08:21 	 Temp: 72.3 *F 	 Humidity: 31.8%
TimeStamp: 17:08:31 	 Temp: 72.3 *F 	 Humidity: 31.7%
TimeStamp: 17:08:41 	 Temp: 72.3 *F 	 Humidity: 31.8%
TimeStamp: 17:08:52 	 Temp: 72.3 *F 	 Humidity: 31.8%
TimeStamp: 17:09:12 	 Temp: 72.3 *F 	 Humidity: 31.5%
TimeStamp: 17:09:43 	 Temp: 72.3 *F 	 Humidity: 32.2%
TimeStamp: 17:09:53 	 Temp: 72.3 *F 	 Humidity: 32.0%
TimeStamp: 17:10:04 	 Temp: 72.1 *F 	 Humidity: 31.8%
TimeStamp: 17:10:14 	 Temp: 72.3 *F 	 Humidity: 32.2%
TimeStamp: 17:10:35 	 Temp: 72.3 *F 	 Humidity: 31.7%
TimeStamp: 17:10:45 	 Temp: 72.3 *F 	 Humidity: 31.9%
TimeStamp: 17:10:55 	 Temp: 72.3 *F 	 Humidity: 31.9%
TimeStamp: 17:11:06 	 Temp: 72.3 *F 	 Humidity: 31.8%
TimeStamp: 17:11:16 	 Temp: 72.3 *F 	 Humidity: 31.9%
TimeStamp: 17:11:37 	 Temp: 72.3 *F 	 Humidity: 31.8%
TimeStamp: 17:12:28 	 Temp: 72.3 *F 	 Humidity: 31.1%
TimeStamp: 17:12:38 	 Temp: 72.3 *F 	 Humidity: 31.1%
TimeStamp: 17:13:19 	 Temp: 72.3 *F 	 Humidity: 30.8%
TimeStamp: 17:13:30 	 Temp: 72.3 *F 	 Humidity: 30.7%
TimeStamp: 17:13:40 	 Temp: 72.3 *F 	 Humidity: 30.7%
TimeStamp: 17:13:50 	 Temp: 72.3 *F 	 Humidity: 30.6%
TimeStamp: 17:14:42 	 Temp: 72.3 *F 	 Humidity: 30.9%
TimeStamp: 17:15:12 	 Temp: 72.3 *F 	 Humidity: 30.7%
TimeStamp: 17:15:23 	 Temp: 72.1 *F 	 Humidity: 30.6%
TimeStamp: 17:15:43 	 Temp: 72.1 *F 	 Humidity: 31.1%
TimeStamp: 17:16:24 	 Temp: 72.0 *F 	 Humidity: 30.9%
TimeStamp: 17:16:35 	 Temp: 72.0 *F 	 Humidity: 30.9%
TimeStamp: 17:16:45 	 Temp: 72.0 *F 	 Humidity: 30.8%
TimeStamp: 17:16:55 	 Temp: 72.0 *F 	 Humidity: 30.8%
TimeStamp: 17:17:05 	 Temp: 72.0 *F 	 Humidity: 30.9%
TimeStamp: 17:17:16 	 Temp: 72.0 *F 	 Humidity: 31.0%
TimeStamp: 17:17:26 	 Temp: 72.0 *F 	 Humidity: 31.1%
TimeStamp: 17:17:36 	 Temp: 72.0 *F 	 Humidity: 31.0%
TimeStamp: 17:18:07 	 Temp: 71.8 *F 	 Humidity: 31.0%
TimeStamp: 17:18:17 	 Temp: 71.8 *F 	 Humidity: 31.0%
TimeStamp: 17:19:29 	 Temp: 71.6 *F 	 Humidity: 31.8%
TimeStamp: 17:19:39 	 Temp: 71.6 *F 	 Humidity: 32.1%
TimeStamp: 17:19:50 	 Temp: 71.6 *F 	 Humidity: 31.9%
TimeStamp: 17:20:00 	 Temp: 71.6 *F 	 Humidity: 31.6%
TimeStamp: 17:20:10 	 Temp: 71.6 *F 	 Humidity: 31.4%
TimeStamp: 17:20:41 	 Temp: 71.6 *F 	 Humidity: 31.4%
TimeStamp: 17:21:02 	 Temp: 71.6 *F 	 Humidity: 32.0%
TimeStamp: 17:21:53 	 Temp: 71.4 *F 	 Humidity: 31.4%
TimeStamp: 17:22:34 	 Temp: 71.4 *F 	 Humidity: 31.2%
TimeStamp: 17:22:44 	 Temp: 71.4 *F 	 Humidity: 31.2%
TimeStamp: 17:22:55 	 Temp: 71.4 *F 	 Humidity: 31.3%
TimeStamp: 17:23:05 	 Temp: 71.4 *F 	 Humidity: 31.5%
TimeStamp: 17:23:36 	 Temp: 71.4 *F 	 Humidity: 31.4%
TimeStamp: 17:23:46 	 Temp: 71.4 *F 	 Humidity: 31.4%
TimeStamp: 17:23:56 	 Temp: 71.4 *F 	 Humidity: 31.6%
TimeStamp: 17:24:06 	 Temp: 71.4 *F 	 Humidity: 31.5%
TimeStamp: 17:24:17 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:24:27 	 Temp: 71.4 *F 	 Humidity: 32.0%
TimeStamp: 17:24:58 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:25:18 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:25:29 	 Temp: 71.4 *F 	 Humidity: 31.6%
TimeStamp: 17:25:39 	 Temp: 71.4 *F 	 Humidity: 31.5%
TimeStamp: 17:25:59 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:26:10 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:26:20 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:26:30 	 Temp: 71.4 *F 	 Humidity: 31.6%
TimeStamp: 17:26:40 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:26:51 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:27:11 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:27:22 	 Temp: 9.9 *F 	 Humidity: 3292.6%
TimeStamp: 17:28:03 	 Temp: 71.4 *F 	 Humidity: 31.7%
TimeStamp: 17:28:13 	 Temp: 71.4 *F 	 Humidity: 31.9%
TimeStamp: 17:28:23 	 Temp: 71.4 *F 	 Humidity: 32.1%
TimeStamp: 17:28:33 	 Temp: 71.4 *F 	 Humidity: 32.3%
TimeStamp: 17:28:44 	 Temp: 71.4 *F 	 Humidity: 32.1%
TimeStamp: 17:28:54 	 Temp: 71.4 *F 	 Humidity: 32.4%
TimeStamp: 17:29:04 	 Temp: 71.4 *F 	 Humidity: 32.4%
TimeStamp: 17:29:15 	 Temp: 71.4 *F 	 Humidity: 32.3%
TimeStamp: 17:29:25 	 Temp: 71.4 *F 	 Humidity: 32.6%
TimeStamp: 17:29:35 	 Temp: 71.4 *F 	 Humidity: 32.8%
TimeStamp: 17:29:45 	 Temp: 71.4 *F 	 Humidity: 32.4%
TimeStamp: 17:29:56 	 Temp: 71.4 *F 	 Humidity: 32.3%
TimeStamp: 17:30:06 	 Temp: 71.4 *F 	 Humidity: 32.1%
TimeStamp: 17:30:16 	 Temp: 71.4 *F 	 Humidity: 32.6%
TimeStamp: 17:30:26 	 Temp: 71.4 *F 	 Humidity: 32.2%
TimeStamp: 17:30:37 	 Temp: 71.4 *F 	 Humidity: 31.8%
TimeStamp: 17:30:47 	 Temp: 71.4 *F 	 Humidity: 31.6%
TimeStamp: 17:30:57 	 Temp: 71.4 *F 	 Humidity: 31.5%
TimeStamp: 17:31:18 	 Temp: 71.4 *F 	 Humidity: 31.3%
TimeStamp: 17:32:40 	 Temp: 71.4 *F 	 Humidity: 31.3%
TimeStamp: 17:32:50 	 Temp: 71.4 *F 	 Humidity: 31.2%
TimeStamp: 17:33:01 	 Temp: 71.4 *F 	 Humidity: 31.2%
TimeStamp: 17:33:11 	 Temp: 71.4 *F 	 Humidity: 31.2%
TimeStamp: 17:33:21 	 Temp: 71.4 *F 	 Humidity: 31.2%
TimeStamp: 17:33:32 	 Temp: 71.2 *F 	 Humidity: 31.2%
TimeStamp: 17:33:42 	 Temp: 71.4 *F 	 Humidity: 31.2%
TimeStamp: 17:33:52 	 Temp: 71.2 *F 	 Humidity: 31.2%
TimeStamp: 17:34:23 	 Temp: 71.2 *F 	 Humidity: 31.2%
TimeStamp: 17:34:44 	 Temp: 71.4 *F 	 Humidity: 31.3%
TimeStamp: 17:35:55 	 Temp: 71.2 *F 	 Humidity: 31.3%
TimeStamp: 17:36:06 	 Temp: 71.2 *F 	 Humidity: 31.4%
TimeStamp: 17:36:16 	 Temp: 71.2 *F 	 Humidity: 31.7%
TimeStamp: 17:36:26 	 Temp: 71.2 *F 	 Humidity: 31.6%
TimeStamp: 17:36:36 	 Temp: 71.2 *F 	 Humidity: 31.6%
TimeStamp: 17:36:47 	 Temp: 71.2 *F 	 Humidity: 31.8%
TimeStamp: 17:36:57 	 Temp: 71.2 *F 	 Humidity: 31.6%
TimeStamp: 17:37:07 	 Temp: 71.2 *F 	 Humidity: 31.7%
TimeStamp: 17:37:38 	 Temp: 71.2 *F 	 Humidity: 31.4%
TimeStamp: 17:37:59 	 Temp: 71.2 *F 	 Humidity: 31.4%
TimeStamp: 17:38:09 	 Temp: 71.2 *F 	 Humidity: 31.4%
TimeStamp: 17:38:19 	 Temp: 71.2 *F 	 Humidity: 31.3%
TimeStamp: 17:38:29 	 Temp: 71.2 *F 	 Humidity: 31.4%
TimeStamp: 17:38:40 	 Temp: 71.2 *F 	 Humidity: 31.7%
TimeStamp: 17:38:50 	 Temp: 71.2 *F 	 Humidity: 31.7%
TimeStamp: 17:39:00 	 Temp: 71.2 *F 	 Humidity: 31.6%
TimeStamp: 17:39:11 	 Temp: 71.2 *F 	 Humidity: 31.8%
TimeStamp: 17:39:31 	 Temp: 71.2 *F 	 Humidity: 31.6%
TimeStamp: 17:40:12 	 Temp: 71.2 *F 	 Humidity: 33.4%
TimeStamp: 17:40:33 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 17:41:34 	 Temp: 71.2 *F 	 Humidity: 33.0%
TimeStamp: 17:41:45 	 Temp: 71.2 *F 	 Humidity: 33.3%
TimeStamp: 17:42:15 	 Temp: 71.2 *F 	 Humidity: 32.5%
TimeStamp: 17:42:26 	 Temp: 71.2 *F 	 Humidity: 32.9%
TimeStamp: 17:42:36 	 Temp: 71.2 *F 	 Humidity: 32.7%
TimeStamp: 17:42:46 	 Temp: 71.2 *F 	 Humidity: 32.5%
TimeStamp: 17:42:56 	 Temp: 71.4 *F 	 Humidity: 32.5%
TimeStamp: 17:43:38 	 Temp: 71.4 *F 	 Humidity: 31.9%
TimeStamp: 17:44:08 	 Temp: 71.2 *F 	 Humidity: 32.1%
TimeStamp: 17:44:19 	 Temp: 71.4 *F 	 Humidity: 32.0%
