TimeStamp: 00:00:09 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:04:15 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:04:25 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:04:36 	 Temp: 35.2 *F 	 Humidity: 88.1%
TimeStamp: 00:04:46 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:05:07 	 Temp: 35.2 *F 	 Humidity: 87.9%
TimeStamp: 00:05:27 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:05:48 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:05:58 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:06:08 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:06:18 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:06:29 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:06:39 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:06:49 	 Temp: 35.2 *F 	 Humidity: 88.1%
TimeStamp: 00:06:59 	 Temp: 35.2 *F 	 Humidity: 88.1%
TimeStamp: 00:07:20 	 Temp: 35.2 *F 	 Humidity: 88.0%
TimeStamp: 00:07:30 	 Temp: 35.2 *F 	 Humidity: 88.0%
TimeStamp: 00:07:41 	 Temp: 35.2 *F 	 Humidity: 87.8%
TimeStamp: 00:07:51 	 Temp: 35.6 *F 	 Humidity: 88.0%
TimeStamp: 00:08:01 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:08:11 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:08:22 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:08:32 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:08:42 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:08:52 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:09:03 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:09:13 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:09:23 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:09:33 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:09:44 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:10:04 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:10:15 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:10:25 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:10:35 	 Temp: 35.2 *F 	 Humidity: 88.0%
TimeStamp: 00:10:45 	 Temp: 35.2 *F 	 Humidity: 87.9%
TimeStamp: 00:10:56 	 Temp: 35.1 *F 	 Humidity: 87.9%
TimeStamp: 00:11:06 	 Temp: 35.2 *F 	 Humidity: 87.9%
TimeStamp: 00:11:16 	 Temp: 35.2 *F 	 Humidity: 87.9%
TimeStamp: 00:11:26 	 Temp: 35.1 *F 	 Humidity: 87.9%
TimeStamp: 00:11:37 	 Temp: 35.2 *F 	 Humidity: 88.0%
TimeStamp: 00:11:47 	 Temp: 35.2 *F 	 Humidity: 88.0%
TimeStamp: 00:11:57 	 Temp: 35.1 *F 	 Humidity: 88.0%
TimeStamp: 00:12:07 	 Temp: 35.2 *F 	 Humidity: 88.0%
TimeStamp: 00:12:18 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:12:28 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:12:38 	 Temp: 35.2 *F 	 Humidity: 88.1%
TimeStamp: 00:12:49 	 Temp: 35.1 *F 	 Humidity: 88.1%
TimeStamp: 00:13:09 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:13:19 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:13:30 	 Temp: 35.1 *F 	 Humidity: 88.1%
TimeStamp: 00:13:40 	 Temp: 35.1 *F 	 Humidity: 88.2%
TimeStamp: 00:13:50 	 Temp: 35.1 *F 	 Humidity: 88.2%
TimeStamp: 00:14:00 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:14:21 	 Temp: 35.6 *F 	 Humidity: 88.3%
TimeStamp: 00:14:31 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:14:41 	 Temp: 35.1 *F 	 Humidity: 88.2%
TimeStamp: 00:14:52 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:15:02 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:15:22 	 Temp: 35.2 *F 	 Humidity: 88.3%
TimeStamp: 00:15:43 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:15:53 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:16:04 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:16:14 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:16:24 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:16:34 	 Temp: 35.1 *F 	 Humidity: 88.4%
TimeStamp: 00:16:45 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:16:55 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:17:05 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:17:15 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:17:36 	 Temp: 35.2 *F 	 Humidity: 88.5%
TimeStamp: 00:17:46 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:17:56 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:18:07 	 Temp: 35.2 *F 	 Humidity: 88.2%
TimeStamp: 00:18:17 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:18:27 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:18:38 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:18:58 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:19:08 	 Temp: 35.2 *F 	 Humidity: 88.5%
TimeStamp: 00:19:19 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:19:29 	 Temp: 35.2 *F 	 Humidity: 88.5%
TimeStamp: 00:19:39 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:19:49 	 Temp: 35.1 *F 	 Humidity: 88.4%
TimeStamp: 00:20:00 	 Temp: 35.2 *F 	 Humidity: 88.5%
TimeStamp: 00:20:10 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:20:20 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:20:30 	 Temp: 35.2 *F 	 Humidity: 88.4%
TimeStamp: 00:20:41 	 Temp: 35.1 *F 	 Humidity: 88.0%
TimeStamp: 00:20:51 	 Temp: 35.1 *F 	 Humidity: 88.3%
TimeStamp: 00:21:01 	 Temp: 35.2 *F 	 Humidity: 88.5%
TimeStamp: 00:21:12 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:21:22 	 Temp: 35.2 *F 	 Humidity: 88.6%
TimeStamp: 00:21:32 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:21:42 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:21:53 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:22:03 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:22:13 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:22:23 	 Temp: 35.2 *F 	 Humidity: 88.8%
TimeStamp: 00:22:34 	 Temp: 35.2 *F 	 Humidity: 88.7%
TimeStamp: 00:22:44 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:22:54 	 Temp: 35.2 *F 	 Humidity: 88.7%
TimeStamp: 00:23:04 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:23:15 	 Temp: 35.2 *F 	 Humidity: 88.7%
TimeStamp: 00:23:25 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:23:35 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:23:46 	 Temp: 35.2 *F 	 Humidity: 88.8%
TimeStamp: 00:23:56 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:24:06 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:24:16 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:24:27 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:24:37 	 Temp: 35.2 *F 	 Humidity: 88.8%
TimeStamp: 00:24:47 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:24:57 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:25:08 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:25:28 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:25:49 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:25:59 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:26:09 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:26:19 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:26:30 	 Temp: 35.2 *F 	 Humidity: 88.8%
TimeStamp: 00:26:40 	 Temp: 35.2 *F 	 Humidity: 88.8%
TimeStamp: 00:26:50 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:27:01 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:27:11 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:27:21 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:27:31 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:27:42 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:27:52 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:28:02 	 Temp: 35.1 *F 	 Humidity: 88.9%
TimeStamp: 00:28:12 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:28:23 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:28:33 	 Temp: 35.2 *F 	 Humidity: 88.8%
TimeStamp: 00:28:43 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:29:04 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:29:14 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:29:24 	 Temp: 35.2 *F 	 Humidity: 88.6%
TimeStamp: 00:29:35 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:29:45 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:30:05 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:30:16 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:30:26 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:30:36 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:30:46 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:31:07 	 Temp: 35.2 *F 	 Humidity: 88.5%
TimeStamp: 00:31:17 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:31:27 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:31:38 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:31:48 	 Temp: 35.2 *F 	 Humidity: 89.3%
TimeStamp: 00:31:58 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 00:32:09 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:32:19 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 00:32:29 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:32:50 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:33:00 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:33:10 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:33:20 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:33:31 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:33:41 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:33:51 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:34:01 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:34:12 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:34:22 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:34:32 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:34:43 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:34:53 	 Temp: 35.2 *F 	 Humidity: 88.9%
TimeStamp: 00:35:03 	 Temp: 35.2 *F 	 Humidity: 89.2%
TimeStamp: 00:35:13 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:35:24 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:35:34 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:35:44 	 Temp: 35.1 *F 	 Humidity: 89.5%
TimeStamp: 00:35:54 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:36:05 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:36:15 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:36:25 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 00:36:46 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:36:56 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:37:06 	 Temp: 35.1 *F 	 Humidity: 88.9%
TimeStamp: 00:37:16 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:37:27 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:37:37 	 Temp: 35.2 *F 	 Humidity: 88.6%
TimeStamp: 00:37:47 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:37:58 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:38:08 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:38:18 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:38:28 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:38:39 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:38:49 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:38:59 	 Temp: 35.1 *F 	 Humidity: 88.9%
TimeStamp: 00:39:09 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:39:20 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:39:30 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 00:39:40 	 Temp: 35.1 *F 	 Humidity: 89.5%
TimeStamp: 00:39:50 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:40:01 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:40:11 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 00:40:21 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:40:32 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:40:42 	 Temp: 35.1 *F 	 Humidity: 88.9%
TimeStamp: 00:40:52 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:41:02 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:41:13 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:41:23 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:41:33 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:41:43 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:41:54 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:42:04 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:42:14 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:42:35 	 Temp: 35.1 *F 	 Humidity: 88.9%
TimeStamp: 00:42:45 	 Temp: 35.2 *F 	 Humidity: 88.9%
TimeStamp: 00:42:55 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:43:06 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:43:16 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:43:26 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 00:43:36 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 00:43:47 	 Temp: 35.1 *F 	 Humidity: 89.7%
TimeStamp: 00:43:57 	 Temp: 35.1 *F 	 Humidity: 89.8%
TimeStamp: 00:44:07 	 Temp: 35.2 *F 	 Humidity: 90.0%
TimeStamp: 00:44:17 	 Temp: 35.1 *F 	 Humidity: 90.1%
TimeStamp: 00:44:28 	 Temp: 35.1 *F 	 Humidity: 90.1%
TimeStamp: 00:44:48 	 Temp: 35.1 *F 	 Humidity: 90.0%
TimeStamp: 00:44:58 	 Temp: 35.1 *F 	 Humidity: 90.0%
TimeStamp: 00:45:09 	 Temp: 35.1 *F 	 Humidity: 90.0%
TimeStamp: 00:45:19 	 Temp: 35.1 *F 	 Humidity: 89.7%
TimeStamp: 00:45:29 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 00:45:40 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:45:50 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:46:00 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:46:10 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 00:46:21 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:46:31 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 00:46:41 	 Temp: 35.1 *F 	 Humidity: 89.5%
TimeStamp: 00:46:51 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:47:02 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:47:12 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:47:22 	 Temp: 35.1 *F 	 Humidity: 89.7%
TimeStamp: 00:47:32 	 Temp: 35.1 *F 	 Humidity: 89.7%
TimeStamp: 00:47:43 	 Temp: 35.1 *F 	 Humidity: 89.8%
TimeStamp: 00:47:53 	 Temp: 35.1 *F 	 Humidity: 89.9%
TimeStamp: 00:48:14 	 Temp: 35.1 *F 	 Humidity: 89.8%
TimeStamp: 00:48:24 	 Temp: 35.1 *F 	 Humidity: 89.8%
TimeStamp: 00:48:34 	 Temp: 35.1 *F 	 Humidity: 89.7%
TimeStamp: 00:48:44 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:48:55 	 Temp: 35.1 *F 	 Humidity: 89.7%
TimeStamp: 00:49:05 	 Temp: 35.1 *F 	 Humidity: 89.7%
TimeStamp: 00:49:15 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:49:25 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:49:36 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:49:46 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:49:56 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:50:06 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 00:50:17 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:50:37 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:50:47 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:50:58 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:51:08 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 00:51:18 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 00:51:29 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:51:39 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:51:49 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:51:59 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:52:10 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 00:52:20 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 00:52:30 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:52:40 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:52:51 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:53:01 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:53:11 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:53:21 	 Temp: 35.1 *F 	 Humidity: 88.9%
TimeStamp: 00:53:32 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:53:42 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:53:52 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:54:03 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:54:13 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:54:33 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:54:44 	 Temp: 35.1 *F 	 Humidity: 88.5%
TimeStamp: 00:54:54 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:55:04 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:55:25 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:55:35 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:55:45 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:55:55 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:56:06 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:56:16 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 00:56:26 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:56:37 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:56:47 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 00:57:07 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:57:18 	 Temp: 35.2 *F 	 Humidity: 89.1%
TimeStamp: 00:57:28 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:57:38 	 Temp: 35.1 *F 	 Humidity: 88.9%
TimeStamp: 00:57:48 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 00:57:59 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:58:09 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:58:19 	 Temp: 35.1 *F 	 Humidity: 88.9%
TimeStamp: 00:58:29 	 Temp: 35.2 *F 	 Humidity: 88.9%
TimeStamp: 00:58:50 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:59:00 	 Temp: 35.1 *F 	 Humidity: 88.7%
TimeStamp: 00:59:11 	 Temp: 35.1 *F 	 Humidity: 88.6%
TimeStamp: 00:59:21 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:59:31 	 Temp: 35.1 *F 	 Humidity: 88.8%
TimeStamp: 00:59:41 	 Temp: 35.1 *F 	 Humidity: 89.0%
TimeStamp: 00:59:52 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 01:00:02 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 01:00:12 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 01:00:22 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 01:00:33 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 01:00:43 	 Temp: 35.1 *F 	 Humidity: 89.6%
TimeStamp: 01:00:53 	 Temp: 35.1 *F 	 Humidity: 89.7%
TimeStamp: 01:01:03 	 Temp: 35.1 *F 	 Humidity: 89.7%
TimeStamp: 01:01:14 	 Temp: 35.1 *F 	 Humidity: 89.5%
TimeStamp: 01:01:24 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 01:01:44 	 Temp: 35.1 *F 	 Humidity: 89.4%
TimeStamp: 01:01:55 	 Temp: 35.1 *F 	 Humidity: 89.3%
TimeStamp: 01:02:05 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 01:02:15 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 01:02:26 	 Temp: 35.1 *F 	 Humidity: 89.2%
TimeStamp: 01:02:36 	 Temp: 35.1 *F 	 Humidity: 89.1%
TimeStamp: 01:02:46 	 Temp: 35.1 *F 	 Humidity: 89.1%
