TimeStamp: 00:00:07 	 Temp: 31.1 *F 	 Humidity: 81.6%
TimeStamp: 00:06:27 	 Temp: 30.9 *F 	 Humidity: 81.8%
TimeStamp: 00:06:48 	 Temp: 30.9 *F 	 Humidity: 82.2%
TimeStamp: 00:06:58 	 Temp: 30.9 *F 	 Humidity: 82.3%
TimeStamp: 00:07:08 	 Temp: 30.9 *F 	 Humidity: 82.0%
TimeStamp: 00:07:18 	 Temp: 30.9 *F 	 Humidity: 82.1%
TimeStamp: 00:07:29 	 Temp: 30.7 *F 	 Humidity: 82.1%
TimeStamp: 00:07:39 	 Temp: 30.7 *F 	 Humidity: 82.3%
TimeStamp: 00:07:49 	 Temp: 30.7 *F 	 Humidity: 82.3%
TimeStamp: 00:07:59 	 Temp: 30.7 *F 	 Humidity: 82.2%
TimeStamp: 00:08:10 	 Temp: 30.7 *F 	 Humidity: 82.1%
TimeStamp: 00:08:20 	 Temp: 30.7 *F 	 Humidity: 82.0%
TimeStamp: 00:08:30 	 Temp: 30.7 *F 	 Humidity: 81.9%
TimeStamp: 00:08:51 	 Temp: 30.7 *F 	 Humidity: 81.7%
TimeStamp: 00:09:01 	 Temp: 30.7 *F 	 Humidity: 81.7%
TimeStamp: 00:09:11 	 Temp: 31.1 *F 	 Humidity: 81.5%
TimeStamp: 00:09:22 	 Temp: 30.7 *F 	 Humidity: 81.6%
TimeStamp: 00:09:32 	 Temp: 30.7 *F 	 Humidity: 81.6%
TimeStamp: 00:09:42 	 Temp: 30.7 *F 	 Humidity: 81.7%
TimeStamp: 00:09:52 	 Temp: 30.7 *F 	 Humidity: 81.6%
TimeStamp: 00:10:03 	 Temp: 30.7 *F 	 Humidity: 81.7%
TimeStamp: 00:10:23 	 Temp: 30.7 *F 	 Humidity: 82.1%
TimeStamp: 00:10:33 	 Temp: 30.7 *F 	 Humidity: 82.3%
TimeStamp: 00:10:54 	 Temp: 30.7 *F 	 Humidity: 82.6%
TimeStamp: 00:11:04 	 Temp: 30.7 *F 	 Humidity: 82.5%
TimeStamp: 00:11:14 	 Temp: 30.7 *F 	 Humidity: 82.5%
TimeStamp: 00:11:25 	 Temp: 30.6 *F 	 Humidity: 82.4%
TimeStamp: 00:11:35 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:11:45 	 Temp: 30.7 *F 	 Humidity: 82.4%
TimeStamp: 00:11:56 	 Temp: 30.6 *F 	 Humidity: 82.2%
TimeStamp: 00:12:06 	 Temp: 30.6 *F 	 Humidity: 82.2%
TimeStamp: 00:12:16 	 Temp: 30.6 *F 	 Humidity: 82.1%
TimeStamp: 00:12:26 	 Temp: 30.6 *F 	 Humidity: 82.1%
TimeStamp: 00:12:37 	 Temp: 30.6 *F 	 Humidity: 82.0%
TimeStamp: 00:12:47 	 Temp: 30.6 *F 	 Humidity: 82.1%
TimeStamp: 00:12:57 	 Temp: 30.6 *F 	 Humidity: 82.1%
TimeStamp: 00:13:18 	 Temp: 30.6 *F 	 Humidity: 82.2%
TimeStamp: 00:13:28 	 Temp: 30.6 *F 	 Humidity: 82.1%
TimeStamp: 00:13:38 	 Temp: 30.6 *F 	 Humidity: 82.1%
TimeStamp: 00:13:48 	 Temp: 30.6 *F 	 Humidity: 82.2%
TimeStamp: 00:14:09 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:14:19 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:14:30 	 Temp: 30.6 *F 	 Humidity: 82.2%
TimeStamp: 00:14:40 	 Temp: 30.6 *F 	 Humidity: 82.1%
TimeStamp: 00:15:00 	 Temp: 30.6 *F 	 Humidity: 82.4%
TimeStamp: 00:15:11 	 Temp: 30.6 *F 	 Humidity: 82.4%
TimeStamp: 00:15:21 	 Temp: 30.6 *F 	 Humidity: 82.4%
TimeStamp: 00:15:31 	 Temp: 30.6 *F 	 Humidity: 82.4%
TimeStamp: 00:15:41 	 Temp: 30.6 *F 	 Humidity: 82.4%
TimeStamp: 00:15:52 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:16:02 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:16:12 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:16:22 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:16:33 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:16:43 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:16:53 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:17:04 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:17:14 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:17:24 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:17:34 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:17:45 	 Temp: 30.6 *F 	 Humidity: 82.4%
TimeStamp: 00:17:55 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:18:05 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:18:15 	 Temp: 30.6 *F 	 Humidity: 82.4%
TimeStamp: 00:18:26 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:18:46 	 Temp: 30.6 *F 	 Humidity: 82.3%
TimeStamp: 00:18:56 	 Temp: 30.4 *F 	 Humidity: 82.3%
TimeStamp: 00:19:07 	 Temp: 30.4 *F 	 Humidity: 82.2%
TimeStamp: 00:19:17 	 Temp: 30.4 *F 	 Humidity: 82.3%
TimeStamp: 00:19:27 	 Temp: 30.4 *F 	 Humidity: 82.2%
TimeStamp: 00:19:37 	 Temp: 30.4 *F 	 Humidity: 82.2%
TimeStamp: 00:19:58 	 Temp: 30.4 *F 	 Humidity: 82.3%
TimeStamp: 00:20:08 	 Temp: 30.4 *F 	 Humidity: 82.6%
TimeStamp: 00:20:19 	 Temp: 30.4 *F 	 Humidity: 82.6%
TimeStamp: 00:20:29 	 Temp: 30.4 *F 	 Humidity: 82.6%
TimeStamp: 00:20:39 	 Temp: 30.4 *F 	 Humidity: 82.8%
TimeStamp: 00:20:49 	 Temp: 30.4 *F 	 Humidity: 83.2%
TimeStamp: 00:21:10 	 Temp: 30.4 *F 	 Humidity: 83.2%
TimeStamp: 00:21:20 	 Temp: 30.4 *F 	 Humidity: 83.3%
TimeStamp: 00:21:41 	 Temp: 30.4 *F 	 Humidity: 83.5%
TimeStamp: 00:21:51 	 Temp: 30.4 *F 	 Humidity: 83.6%
TimeStamp: 00:22:01 	 Temp: 30.4 *F 	 Humidity: 83.6%
TimeStamp: 00:22:11 	 Temp: 30.4 *F 	 Humidity: 83.4%
TimeStamp: 00:22:22 	 Temp: 30.4 *F 	 Humidity: 83.8%
TimeStamp: 00:22:32 	 Temp: 30.2 *F 	 Humidity: 84.0%
TimeStamp: 00:22:42 	 Temp: 30.2 *F 	 Humidity: 84.1%
TimeStamp: 00:22:53 	 Temp: 30.2 *F 	 Humidity: 84.0%
TimeStamp: 00:23:03 	 Temp: 30.2 *F 	 Humidity: 83.8%
TimeStamp: 00:23:23 	 Temp: 30.2 *F 	 Humidity: 84.1%
TimeStamp: 00:23:34 	 Temp: 30.2 *F 	 Humidity: 84.3%
TimeStamp: 00:23:44 	 Temp: 30.2 *F 	 Humidity: 84.5%
TimeStamp: 00:23:54 	 Temp: 30.2 *F 	 Humidity: 84.5%
TimeStamp: 00:24:04 	 Temp: 30.2 *F 	 Humidity: 84.5%
TimeStamp: 00:24:15 	 Temp: 30.2 *F 	 Humidity: 84.3%
TimeStamp: 00:24:25 	 Temp: 30.2 *F 	 Humidity: 84.3%
TimeStamp: 00:24:35 	 Temp: 30.2 *F 	 Humidity: 84.5%
TimeStamp: 00:24:45 	 Temp: 30.2 *F 	 Humidity: 84.5%
TimeStamp: 00:24:56 	 Temp: 30.0 *F 	 Humidity: 84.6%
TimeStamp: 00:25:06 	 Temp: 30.0 *F 	 Humidity: 84.4%
TimeStamp: 00:25:16 	 Temp: 30.0 *F 	 Humidity: 84.4%
TimeStamp: 00:25:27 	 Temp: 30.0 *F 	 Humidity: 84.6%
TimeStamp: 00:25:37 	 Temp: 30.0 *F 	 Humidity: 84.4%
TimeStamp: 00:25:47 	 Temp: 30.0 *F 	 Humidity: 84.3%
TimeStamp: 00:25:57 	 Temp: 30.0 *F 	 Humidity: 84.1%
TimeStamp: 00:26:08 	 Temp: 30.0 *F 	 Humidity: 84.1%
TimeStamp: 00:26:18 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:26:28 	 Temp: 30.0 *F 	 Humidity: 84.1%
TimeStamp: 00:26:38 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:26:49 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:26:59 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:27:09 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:27:19 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:27:30 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:27:40 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:27:50 	 Temp: 30.0 *F 	 Humidity: 84.1%
TimeStamp: 00:28:01 	 Temp: 30.2 *F 	 Humidity: 84.1%
TimeStamp: 00:28:11 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:28:21 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:28:31 	 Temp: 30.2 *F 	 Humidity: 84.0%
TimeStamp: 00:28:42 	 Temp: 30.0 *F 	 Humidity: 83.9%
TimeStamp: 00:28:52 	 Temp: 30.0 *F 	 Humidity: 83.8%
TimeStamp: 00:29:12 	 Temp: 30.0 *F 	 Humidity: 83.7%
TimeStamp: 00:29:23 	 Temp: 30.0 *F 	 Humidity: 83.9%
TimeStamp: 00:29:33 	 Temp: 30.0 *F 	 Humidity: 83.8%
TimeStamp: 00:29:43 	 Temp: 30.0 *F 	 Humidity: 83.8%
TimeStamp: 00:29:53 	 Temp: 30.0 *F 	 Humidity: 83.7%
TimeStamp: 00:30:04 	 Temp: 30.0 *F 	 Humidity: 83.8%
TimeStamp: 00:30:14 	 Temp: 30.0 *F 	 Humidity: 83.8%
TimeStamp: 00:30:24 	 Temp: 30.0 *F 	 Humidity: 83.8%
TimeStamp: 00:30:35 	 Temp: 30.0 *F 	 Humidity: 83.9%
TimeStamp: 00:30:55 	 Temp: 30.0 *F 	 Humidity: 83.8%
TimeStamp: 00:31:05 	 Temp: 30.0 *F 	 Humidity: 83.8%
TimeStamp: 00:31:16 	 Temp: 30.0 *F 	 Humidity: 83.9%
TimeStamp: 00:31:26 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:31:36 	 Temp: 30.0 *F 	 Humidity: 83.9%
TimeStamp: 00:31:46 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:31:57 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:32:07 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:32:17 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:32:27 	 Temp: 30.0 *F 	 Humidity: 83.9%
TimeStamp: 00:32:38 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:32:48 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:32:58 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:33:08 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:33:29 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:33:50 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:34:00 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:34:10 	 Temp: 30.0 *F 	 Humidity: 84.0%
TimeStamp: 00:34:20 	 Temp: 30.0 *F 	 Humidity: 84.1%
TimeStamp: 00:34:31 	 Temp: 30.0 *F 	 Humidity: 84.2%
TimeStamp: 00:34:41 	 Temp: 30.0 *F 	 Humidity: 84.4%
TimeStamp: 00:35:01 	 Temp: 30.0 *F 	 Humidity: 84.7%
TimeStamp: 00:35:12 	 Temp: 30.0 *F 	 Humidity: 84.4%
TimeStamp: 00:35:22 	 Temp: 30.0 *F 	 Humidity: 84.6%
TimeStamp: 00:35:32 	 Temp: 30.0 *F 	 Humidity: 84.5%
TimeStamp: 00:35:42 	 Temp: 30.0 *F 	 Humidity: 84.4%
TimeStamp: 00:35:53 	 Temp: 29.8 *F 	 Humidity: 84.6%
TimeStamp: 00:36:03 	 Temp: 29.8 *F 	 Humidity: 84.6%
TimeStamp: 00:36:13 	 Temp: 29.8 *F 	 Humidity: 84.6%
TimeStamp: 00:36:24 	 Temp: 30.0 *F 	 Humidity: 84.6%
TimeStamp: 00:36:34 	 Temp: 29.8 *F 	 Humidity: 84.6%
TimeStamp: 00:36:44 	 Temp: 29.8 *F 	 Humidity: 84.6%
TimeStamp: 00:36:54 	 Temp: 29.8 *F 	 Humidity: 84.5%
TimeStamp: 00:37:15 	 Temp: 29.8 *F 	 Humidity: 84.9%
TimeStamp: 00:37:25 	 Temp: 29.8 *F 	 Humidity: 84.7%
TimeStamp: 00:37:35 	 Temp: 29.8 *F 	 Humidity: 84.9%
TimeStamp: 00:37:46 	 Temp: 29.8 *F 	 Humidity: 84.8%
TimeStamp: 00:37:56 	 Temp: 29.8 *F 	 Humidity: 84.8%
TimeStamp: 00:38:06 	 Temp: 29.8 *F 	 Humidity: 84.7%
TimeStamp: 00:38:16 	 Temp: 29.8 *F 	 Humidity: 84.7%
TimeStamp: 00:38:27 	 Temp: 29.8 *F 	 Humidity: 84.7%
TimeStamp: 00:38:47 	 Temp: 29.8 *F 	 Humidity: 84.6%
TimeStamp: 00:38:58 	 Temp: 29.8 *F 	 Humidity: 84.6%
TimeStamp: 00:39:08 	 Temp: 29.8 *F 	 Humidity: 84.6%
TimeStamp: 00:39:18 	 Temp: 29.8 *F 	 Humidity: 84.7%
TimeStamp: 00:39:28 	 Temp: 29.8 *F 	 Humidity: 84.7%
TimeStamp: 00:39:39 	 Temp: 29.8 *F 	 Humidity: 84.6%
TimeStamp: 00:39:49 	 Temp: 29.8 *F 	 Humidity: 84.7%
TimeStamp: 00:39:59 	 Temp: 29.8 *F 	 Humidity: 84.9%
TimeStamp: 00:40:09 	 Temp: 29.8 *F 	 Humidity: 85.0%
TimeStamp: 00:40:20 	 Temp: 29.8 *F 	 Humidity: 85.0%
TimeStamp: 00:40:30 	 Temp: 29.8 *F 	 Humidity: 84.9%
TimeStamp: 00:40:40 	 Temp: 29.8 *F 	 Humidity: 85.1%
TimeStamp: 00:40:50 	 Temp: 29.8 *F 	 Humidity: 85.0%
TimeStamp: 00:41:01 	 Temp: 29.8 *F 	 Humidity: 85.0%
TimeStamp: 00:41:11 	 Temp: 29.8 *F 	 Humidity: 84.9%
TimeStamp: 00:41:21 	 Temp: 29.8 *F 	 Humidity: 85.0%
TimeStamp: 00:41:32 	 Temp: 29.8 *F 	 Humidity: 85.0%
TimeStamp: 00:41:42 	 Temp: 29.8 *F 	 Humidity: 85.1%
TimeStamp: 00:41:52 	 Temp: 29.8 *F 	 Humidity: 85.1%
TimeStamp: 00:42:13 	 Temp: 29.8 *F 	 Humidity: 85.1%
TimeStamp: 00:42:23 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:42:33 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:42:43 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:42:54 	 Temp: 29.8 *F 	 Humidity: 85.0%
TimeStamp: 00:43:04 	 Temp: 29.8 *F 	 Humidity: 85.0%
TimeStamp: 00:43:14 	 Temp: 29.8 *F 	 Humidity: 85.0%
TimeStamp: 00:43:24 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:43:45 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:43:55 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:44:16 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:44:26 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:44:36 	 Temp: 29.8 *F 	 Humidity: 85.4%
TimeStamp: 00:44:47 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:44:57 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:45:07 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:45:17 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:45:28 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:45:38 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:45:48 	 Temp: 30.2 *F 	 Humidity: 85.2%
TimeStamp: 00:45:58 	 Temp: 29.8 *F 	 Humidity: 85.1%
TimeStamp: 00:46:09 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:46:19 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:46:39 	 Temp: 29.8 *F 	 Humidity: 85.1%
TimeStamp: 00:46:50 	 Temp: 29.8 *F 	 Humidity: 85.1%
TimeStamp: 00:47:00 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:47:10 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:47:21 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:47:31 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:47:41 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:47:51 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:48:02 	 Temp: 29.8 *F 	 Humidity: 85.5%
TimeStamp: 00:48:22 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:48:32 	 Temp: 29.8 *F 	 Humidity: 85.2%
TimeStamp: 00:48:43 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:48:53 	 Temp: 29.8 *F 	 Humidity: 85.4%
TimeStamp: 00:49:03 	 Temp: 29.8 *F 	 Humidity: 85.5%
TimeStamp: 00:49:13 	 Temp: 29.8 *F 	 Humidity: 85.4%
TimeStamp: 00:49:24 	 Temp: 29.8 *F 	 Humidity: 85.5%
TimeStamp: 00:49:34 	 Temp: 29.8 *F 	 Humidity: 85.5%
TimeStamp: 00:49:55 	 Temp: 29.8 *F 	 Humidity: 85.5%
TimeStamp: 00:50:05 	 Temp: 29.8 *F 	 Humidity: 85.5%
TimeStamp: 00:50:15 	 Temp: 29.8 *F 	 Humidity: 85.3%
TimeStamp: 00:50:25 	 Temp: 29.8 *F 	 Humidity: 85.4%
TimeStamp: 00:50:36 	 Temp: 29.8 *F 	 Humidity: 85.4%
TimeStamp: 00:50:46 	 Temp: 29.8 *F 	 Humidity: 85.4%
TimeStamp: 00:50:56 	 Temp: 30.0 *F 	 Humidity: 85.2%
TimeStamp: 00:51:06 	 Temp: 29.8 *F 	 Humidity: 85.5%
TimeStamp: 00:51:17 	 Temp: 29.8 *F 	 Humidity: 85.6%
TimeStamp: 00:51:27 	 Temp: 29.8 *F 	 Humidity: 85.6%
TimeStamp: 00:51:37 	 Temp: 29.8 *F 	 Humidity: 85.6%
TimeStamp: 00:51:47 	 Temp: 29.8 *F 	 Humidity: 85.6%
TimeStamp: 00:51:58 	 Temp: 29.8 *F 	 Humidity: 85.6%
TimeStamp: 00:52:08 	 Temp: 29.8 *F 	 Humidity: 85.6%
TimeStamp: 00:52:18 	 Temp: 29.7 *F 	 Humidity: 85.6%
TimeStamp: 00:52:29 	 Temp: 29.7 *F 	 Humidity: 85.5%
TimeStamp: 00:52:39 	 Temp: 29.7 *F 	 Humidity: 85.6%
TimeStamp: 00:52:49 	 Temp: 29.7 *F 	 Humidity: 85.5%
TimeStamp: 00:52:59 	 Temp: 29.7 *F 	 Humidity: 85.4%
TimeStamp: 00:53:10 	 Temp: 29.7 *F 	 Humidity: 85.4%
TimeStamp: 00:53:20 	 Temp: 29.7 *F 	 Humidity: 85.5%
TimeStamp: 00:53:30 	 Temp: 29.7 *F 	 Humidity: 85.5%
TimeStamp: 00:53:40 	 Temp: 29.7 *F 	 Humidity: 85.6%
TimeStamp: 00:53:51 	 Temp: 29.7 *F 	 Humidity: 85.6%
TimeStamp: 00:54:11 	 Temp: 29.7 *F 	 Humidity: 85.7%
TimeStamp: 00:54:21 	 Temp: 29.7 *F 	 Humidity: 86.2%
TimeStamp: 00:54:32 	 Temp: 29.7 *F 	 Humidity: 86.2%
TimeStamp: 00:54:42 	 Temp: 29.7 *F 	 Humidity: 86.3%
TimeStamp: 00:54:52 	 Temp: 29.7 *F 	 Humidity: 86.3%
TimeStamp: 00:55:03 	 Temp: 29.7 *F 	 Humidity: 86.3%
TimeStamp: 00:55:13 	 Temp: 29.7 *F 	 Humidity: 86.3%
TimeStamp: 00:55:23 	 Temp: 29.7 *F 	 Humidity: 86.2%
TimeStamp: 00:55:33 	 Temp: 29.7 *F 	 Humidity: 86.2%
TimeStamp: 00:55:44 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 00:55:54 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 00:56:04 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 00:56:14 	 Temp: 29.7 *F 	 Humidity: 86.0%
TimeStamp: 00:56:25 	 Temp: 29.7 *F 	 Humidity: 85.9%
TimeStamp: 00:56:45 	 Temp: 29.7 *F 	 Humidity: 85.8%
TimeStamp: 00:56:55 	 Temp: 29.7 *F 	 Humidity: 85.8%
TimeStamp: 00:57:06 	 Temp: 29.7 *F 	 Humidity: 85.9%
TimeStamp: 00:57:16 	 Temp: 29.7 *F 	 Humidity: 86.0%
TimeStamp: 00:57:26 	 Temp: 29.7 *F 	 Humidity: 86.0%
TimeStamp: 00:57:37 	 Temp: 29.7 *F 	 Humidity: 86.0%
TimeStamp: 00:57:57 	 Temp: 29.7 *F 	 Humidity: 86.0%
TimeStamp: 00:58:07 	 Temp: 29.7 *F 	 Humidity: 86.0%
TimeStamp: 00:58:18 	 Temp: 29.7 *F 	 Humidity: 86.0%
TimeStamp: 00:58:28 	 Temp: 29.7 *F 	 Humidity: 86.0%
TimeStamp: 00:58:38 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 00:58:48 	 Temp: 29.7 *F 	 Humidity: 86.0%
TimeStamp: 00:59:09 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 00:59:19 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 00:59:29 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 00:59:40 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 00:59:50 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 01:00:00 	 Temp: 29.7 *F 	 Humidity: 86.3%
TimeStamp: 01:00:11 	 Temp: 29.7 *F 	 Humidity: 86.3%
TimeStamp: 01:00:21 	 Temp: 29.7 *F 	 Humidity: 86.3%
TimeStamp: 01:00:31 	 Temp: 29.7 *F 	 Humidity: 86.3%
TimeStamp: 01:00:52 	 Temp: 29.7 *F 	 Humidity: 86.1%
TimeStamp: 01:01:12 	 Temp: 29.7 *F 	 Humidity: 86.3%
TimeStamp: 01:01:22 	 Temp: 29.7 *F 	 Humidity: 86.5%
TimeStamp: 01:01:33 	 Temp: 29.7 *F 	 Humidity: 86.5%
TimeStamp: 01:01:53 	 Temp: 29.7 *F 	 Humidity: 86.6%
TimeStamp: 01:02:03 	 Temp: 29.7 *F 	 Humidity: 86.7%
TimeStamp: 01:02:14 	 Temp: 29.7 *F 	 Humidity: 86.9%
TimeStamp: 01:02:24 	 Temp: 29.7 *F 	 Humidity: 86.7%
TimeStamp: 01:02:34 	 Temp: 29.7 *F 	 Humidity: 86.9%
TimeStamp: 01:02:44 	 Temp: 29.7 *F 	 Humidity: 86.9%
TimeStamp: 01:02:55 	 Temp: 29.7 *F 	 Humidity: 86.8%
TimeStamp: 01:03:05 	 Temp: 29.7 *F 	 Humidity: 86.7%
TimeStamp: 01:03:15 	 Temp: 29.7 *F 	 Humidity: 86.6%
TimeStamp: 01:03:36 	 Temp: 29.7 *F 	 Humidity: 86.5%
TimeStamp: 01:03:46 	 Temp: 29.7 *F 	 Humidity: 86.5%
TimeStamp: 01:03:56 	 Temp: 29.7 *F 	 Humidity: 86.5%
TimeStamp: 01:04:07 	 Temp: 29.5 *F 	 Humidity: 86.5%
TimeStamp: 01:04:27 	 Temp: 29.7 *F 	 Humidity: 86.7%
TimeStamp: 01:04:37 	 Temp: 29.7 *F 	 Humidity: 86.7%
TimeStamp: 01:04:48 	 Temp: 29.5 *F 	 Humidity: 86.6%
TimeStamp: 01:04:58 	 Temp: 29.5 *F 	 Humidity: 86.7%
