TimeStamp: 00:00:03 	 Temp: 28.4 *F 	 Humidity: 64.4%
TimeStamp: 00:12:53 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:13:03 	 Temp: 28.2 *F 	 Humidity: 63.4%
TimeStamp: 00:13:24 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:13:34 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:13:44 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:13:55 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:14:05 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:14:15 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:14:25 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:14:36 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:14:56 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:15:06 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:15:17 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:15:27 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:15:37 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:15:47 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:15:58 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:16:08 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:16:18 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:16:29 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:16:39 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:16:49 	 Temp: 28.6 *F 	 Humidity: 64.2%
TimeStamp: 00:16:59 	 Temp: 28.6 *F 	 Humidity: 64.2%
TimeStamp: 00:17:20 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:17:30 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:17:40 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:18:01 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:18:11 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:18:21 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:18:42 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:19:02 	 Temp: 28.6 *F 	 Humidity: 64.2%
TimeStamp: 00:19:13 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:19:23 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:19:33 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:19:44 	 Temp: 28.6 *F 	 Humidity: 64.2%
TimeStamp: 00:19:54 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:20:04 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:20:14 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:20:25 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:20:35 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:20:45 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:20:55 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:21:06 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:21:16 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:21:26 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:21:36 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:21:47 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:21:57 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:22:07 	 Temp: 28.6 *F 	 Humidity: 63.6%
TimeStamp: 00:22:28 	 Temp: 28.6 *F 	 Humidity: 63.6%
TimeStamp: 00:22:48 	 Temp: 28.6 *F 	 Humidity: 63.5%
TimeStamp: 00:22:59 	 Temp: 28.6 *F 	 Humidity: 63.5%
TimeStamp: 00:23:09 	 Temp: 28.6 *F 	 Humidity: 63.5%
TimeStamp: 00:23:19 	 Temp: 28.6 *F 	 Humidity: 63.5%
TimeStamp: 00:23:29 	 Temp: 28.6 *F 	 Humidity: 63.6%
TimeStamp: 00:23:40 	 Temp: 28.6 *F 	 Humidity: 63.6%
TimeStamp: 00:23:50 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:24:10 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:24:21 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:24:31 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:24:41 	 Temp: 28.8 *F 	 Humidity: 64.0%
TimeStamp: 00:24:51 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:25:02 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:25:22 	 Temp: 28.8 *F 	 Humidity: 64.1%
TimeStamp: 00:25:33 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:25:43 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:25:53 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:26:03 	 Temp: 28.8 *F 	 Humidity: 63.7%
TimeStamp: 00:26:14 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:26:24 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:26:34 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:26:44 	 Temp: 28.6 *F 	 Humidity: 63.6%
TimeStamp: 00:26:55 	 Temp: 28.6 *F 	 Humidity: 63.6%
TimeStamp: 00:27:05 	 Temp: 28.6 *F 	 Humidity: 63.6%
TimeStamp: 00:27:15 	 Temp: 28.6 *F 	 Humidity: 63.6%
TimeStamp: 00:27:25 	 Temp: 28.6 *F 	 Humidity: 63.6%
TimeStamp: 00:27:46 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:27:56 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:28:07 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:28:27 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:28:37 	 Temp: 28.6 *F 	 Humidity: 63.7%
TimeStamp: 00:28:48 	 Temp: 28.6 *F 	 Humidity: 63.8%
TimeStamp: 00:29:08 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:29:18 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:29:29 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:29:49 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:29:59 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:30:10 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:30:20 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:30:30 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:30:41 	 Temp: 28.6 *F 	 Humidity: 63.9%
TimeStamp: 00:30:51 	 Temp: 28.6 *F 	 Humidity: 64.0%
TimeStamp: 00:31:01 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:31:11 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:31:22 	 Temp: 28.8 *F 	 Humidity: 64.3%
TimeStamp: 00:31:32 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:31:42 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:31:52 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:32:03 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:32:13 	 Temp: 28.6 *F 	 Humidity: 64.1%
TimeStamp: 00:32:23 	 Temp: 28.6 *F 	 Humidity: 64.2%
TimeStamp: 00:32:33 	 Temp: 28.6 *F 	 Humidity: 64.2%
TimeStamp: 00:32:44 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:32:54 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:33:04 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:33:14 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:33:25 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:33:35 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:33:45 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:33:56 	 Temp: 28.6 *F 	 Humidity: 64.3%
TimeStamp: 00:34:06 	 Temp: 28.6 *F 	 Humidity: 64.4%
TimeStamp: 00:34:16 	 Temp: 28.6 *F 	 Humidity: 64.4%
TimeStamp: 00:34:26 	 Temp: 28.6 *F 	 Humidity: 64.4%
TimeStamp: 00:34:47 	 Temp: 28.6 *F 	 Humidity: 64.6%
TimeStamp: 00:34:57 	 Temp: 28.6 *F 	 Humidity: 64.6%
TimeStamp: 00:35:07 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:35:18 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:35:28 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:35:38 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:35:48 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:35:59 	 Temp: 28.6 *F 	 Humidity: 64.6%
TimeStamp: 00:36:09 	 Temp: 28.6 *F 	 Humidity: 64.6%
TimeStamp: 00:36:19 	 Temp: 28.6 *F 	 Humidity: 64.6%
TimeStamp: 00:36:30 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:36:40 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:36:50 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:37:00 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:37:11 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:37:31 	 Temp: 28.6 *F 	 Humidity: 64.6%
TimeStamp: 00:37:41 	 Temp: 28.6 *F 	 Humidity: 64.6%
TimeStamp: 00:37:52 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:38:02 	 Temp: 28.6 *F 	 Humidity: 64.8%
TimeStamp: 00:38:12 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:38:22 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:38:33 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:38:43 	 Temp: 28.6 *F 	 Humidity: 64.8%
TimeStamp: 00:38:53 	 Temp: 28.6 *F 	 Humidity: 64.8%
TimeStamp: 00:39:03 	 Temp: 28.6 *F 	 Humidity: 64.7%
TimeStamp: 00:39:14 	 Temp: 28.6 *F 	 Humidity: 64.8%
TimeStamp: 00:39:24 	 Temp: 28.6 *F 	 Humidity: 64.9%
TimeStamp: 00:39:34 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:39:45 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:39:55 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:40:05 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:40:15 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:40:26 	 Temp: 28.4 *F 	 Humidity: 65.0%
TimeStamp: 00:40:36 	 Temp: 28.6 *F 	 Humidity: 65.1%
TimeStamp: 00:40:46 	 Temp: 28.4 *F 	 Humidity: 65.0%
TimeStamp: 00:40:56 	 Temp: 28.4 *F 	 Humidity: 65.0%
TimeStamp: 00:41:07 	 Temp: 28.4 *F 	 Humidity: 65.0%
TimeStamp: 00:41:17 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:41:27 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:41:37 	 Temp: 28.4 *F 	 Humidity: 64.8%
TimeStamp: 00:41:58 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:42:08 	 Temp: 28.4 *F 	 Humidity: 64.6%
TimeStamp: 00:42:19 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:42:29 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:42:39 	 Temp: 28.4 *F 	 Humidity: 64.9%
TimeStamp: 00:43:00 	 Temp: 28.4 *F 	 Humidity: 65.0%
TimeStamp: 00:43:20 	 Temp: 28.4 *F 	 Humidity: 65.1%
TimeStamp: 00:43:30 	 Temp: 28.4 *F 	 Humidity: 65.1%
TimeStamp: 00:43:41 	 Temp: 28.4 *F 	 Humidity: 65.1%
TimeStamp: 00:43:51 	 Temp: 28.4 *F 	 Humidity: 65.1%
TimeStamp: 00:44:01 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:44:22 	 Temp: 28.4 *F 	 Humidity: 65.3%
TimeStamp: 00:44:32 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:44:42 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:44:53 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:45:03 	 Temp: 28.4 *F 	 Humidity: 65.0%
TimeStamp: 00:45:13 	 Temp: 28.4 *F 	 Humidity: 65.1%
TimeStamp: 00:45:23 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:45:34 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:45:44 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:45:54 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:46:04 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:46:25 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:46:35 	 Temp: 28.4 *F 	 Humidity: 65.1%
TimeStamp: 00:46:45 	 Temp: 28.4 *F 	 Humidity: 65.1%
TimeStamp: 00:46:56 	 Temp: 28.4 *F 	 Humidity: 65.0%
TimeStamp: 00:47:06 	 Temp: 28.4 *F 	 Humidity: 65.0%
TimeStamp: 00:47:16 	 Temp: 28.4 *F 	 Humidity: 65.1%
TimeStamp: 00:47:26 	 Temp: 28.4 *F 	 Humidity: 65.1%
TimeStamp: 00:47:37 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:47:47 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:47:57 	 Temp: 28.4 *F 	 Humidity: 65.2%
TimeStamp: 00:48:08 	 Temp: 28.4 *F 	 Humidity: 65.3%
TimeStamp: 00:48:18 	 Temp: 28.4 *F 	 Humidity: 65.4%
TimeStamp: 00:48:28 	 Temp: 28.4 *F 	 Humidity: 65.5%
TimeStamp: 00:48:38 	 Temp: 28.4 *F 	 Humidity: 65.5%
TimeStamp: 00:48:59 	 Temp: 28.4 *F 	 Humidity: 65.7%
TimeStamp: 00:49:09 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:49:19 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:49:30 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:49:40 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:49:50 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:50:00 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:50:11 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:50:31 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:50:42 	 Temp: 28.4 *F 	 Humidity: 65.7%
TimeStamp: 00:50:52 	 Temp: 28.4 *F 	 Humidity: 65.7%
TimeStamp: 00:51:02 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:51:12 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:51:23 	 Temp: 28.4 *F 	 Humidity: 65.8%
TimeStamp: 00:51:43 	 Temp: 28.4 *F 	 Humidity: 65.9%
TimeStamp: 00:51:53 	 Temp: 28.4 *F 	 Humidity: 66.0%
TimeStamp: 00:52:04 	 Temp: 28.4 *F 	 Humidity: 65.9%
TimeStamp: 00:52:14 	 Temp: 28.2 *F 	 Humidity: 65.9%
TimeStamp: 00:52:34 	 Temp: 28.4 *F 	 Humidity: 66.0%
TimeStamp: 00:52:45 	 Temp: 28.4 *F 	 Humidity: 66.0%
TimeStamp: 00:52:55 	 Temp: 28.4 *F 	 Humidity: 66.0%
TimeStamp: 00:53:05 	 Temp: 28.4 *F 	 Humidity: 66.0%
TimeStamp: 00:53:15 	 Temp: 28.4 *F 	 Humidity: 66.0%
TimeStamp: 00:53:26 	 Temp: 28.4 *F 	 Humidity: 66.0%
TimeStamp: 00:53:36 	 Temp: 28.2 *F 	 Humidity: 66.0%
TimeStamp: 00:53:46 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 00:53:57 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 00:54:17 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:54:27 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:54:38 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:54:58 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:55:08 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:55:19 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:55:39 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:55:49 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:56:00 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:56:10 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:56:20 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:56:31 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:56:51 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:57:01 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:57:12 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 00:57:32 	 Temp: 28.4 *F 	 Humidity: 66.4%
TimeStamp: 00:57:53 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:58:13 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:58:23 	 Temp: 28.2 *F 	 Humidity: 66.5%
TimeStamp: 00:58:34 	 Temp: 28.2 *F 	 Humidity: 66.5%
TimeStamp: 00:58:44 	 Temp: 28.2 *F 	 Humidity: 66.5%
TimeStamp: 00:59:04 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:59:15 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:59:25 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:59:35 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 00:59:46 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 01:00:06 	 Temp: 28.2 *F 	 Humidity: 66.5%
TimeStamp: 01:00:27 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 01:00:37 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 01:00:47 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 01:00:57 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 01:01:08 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 01:01:28 	 Temp: 28.2 *F 	 Humidity: 66.4%
TimeStamp: 01:01:38 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 01:01:49 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:01:59 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:02:09 	 Temp: 28.2 *F 	 Humidity: 66.0%
TimeStamp: 01:02:20 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:02:30 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:02:40 	 Temp: 28.2 *F 	 Humidity: 66.0%
TimeStamp: 01:02:50 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:03:01 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:03:21 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:03:42 	 Temp: 28.2 *F 	 Humidity: 66.0%
TimeStamp: 01:03:52 	 Temp: 28.2 *F 	 Humidity: 66.0%
TimeStamp: 01:04:02 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:04:12 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:04:23 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:04:33 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:04:43 	 Temp: 28.2 *F 	 Humidity: 66.1%
TimeStamp: 01:05:04 	 Temp: 28.2 *F 	 Humidity: 66.2%
TimeStamp: 01:05:14 	 Temp: 28.2 *F 	 Humidity: 66.2%
TimeStamp: 01:05:24 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 01:05:35 	 Temp: 28.2 *F 	 Humidity: 66.3%
TimeStamp: 01:05:45 	 Temp: 28.2 *F 	 Humidity: 66.2%
TimeStamp: 01:05:55 	 Temp: 28.2 *F 	 Humidity: 66.2%
